"Date","Price","Open","High","Low","Vol.","Change %"
"07/02/2017","103.49","104.24","106.96","102.81","20.44M","-0.81%"
"06/25/2017","104.33","105.03","105.19","103.89","21.72M","-0.64%"
"06/18/2017","105.00","108.31","108.38","103.92","26.71M","-3.09%"
"06/11/2017","108.35","107.42","108.49","105.74","38.07M","1.83%"
"06/04/2017","106.40","102.80","106.49","102.55","29.49M","3.19%"
"05/28/2017","103.11","104.35","104.71","102.77","22.96M","-1.54%"
"05/21/2017","104.72","107.09","107.09","104.60","20.47M","-1.69%"
"05/14/2017","106.52","107.15","107.71","103.84","32.03M","0.53%"
"05/07/2017","105.96","105.93","107.08","104.81","24.90M","0.16%"
"04/30/2017","105.79","106.26","107.26","104.14","28.83M","-0.85%"
"04/23/2017","106.70","105.79","107.60","104.67","28.47M","1.73%"
"04/16/2017","104.89","106.17","106.68","103.83","26.62M","-1.14%"
"04/09/2017","106.10","109.12","110.20","105.93","20.72M","-2.54%"
"04/02/2017","108.86","107.22","110.67","106.38","25.71M","1.39%"
"03/26/2017","107.37","107.00","108.68","105.82","30.69M","-0.57%"
"03/19/2017","107.99","107.27","108.86","107.02","32.61M","0.29%"
"03/12/2017","107.68","110.51","110.81","107.12","49.03M","-2.65%"
"03/05/2017","110.61","113.25","113.88","108.51","34.27M","-2.59%"
"02/26/2017","113.55","110.65","114.39","110.37","32.46M","3.11%"
"02/19/2017","110.12","110.73","112.31","109.47","27.20M","-0.19%"
"02/12/2017","110.33","113.36","113.99","109.27","35.31M","-2.41%"
"02/05/2017","113.05","113.28","113.50","110.32","27.67M","-0.46%"
"01/29/2017","113.57","113.15","114.28","110.71","35.01M","-0.19%"
"01/22/2017","113.79","115.12","117.82","112.85","34.04M","-1.57%"
"01/15/2017","115.60","116.40","116.77","115.29","19.68M","-0.67%"
"01/08/2017","116.38","116.29","116.99","114.86","29.13M","-0.39%"
"01/01/2017","116.84","118.38","119.00","116.38","24.78M","-0.73%"
"12/25/2016","117.70","118.50","118.90","117.31","15.31M","-0.61%"
"12/18/2016","118.42","118.37","119.00","117.42","22.79M","0.29%"
"12/11/2016","118.08","117.77","118.99","115.36","47.78M","1.96%"
"12/04/2016","115.81","113.39","115.99","112.21","30.67M","2.49%"
"11/27/2016","113.00","110.95","114.91","108.40","49.13M","1.80%"
"11/20/2016","111.00","110.36","111.47","109.31","22.65M","1.65%"
"11/13/2016","109.20","106.15","110.10","105.59","40.99M","2.40%"
"11/06/2016","106.64","106.00","108.50","105.69","41.22M","1.78%"
"10/30/2016","104.78","103.82","106.74","103.78","46.29M","0.92%"
"10/23/2016","103.82","101.56","105.03","99.87","44.49M","2.49%"
"10/16/2016","101.30","100.94","103.69","100.62","25.61M","0.22%"
"10/09/2016","101.08","103.21","104.42","99.61","29.25M","-1.16%"
"10/02/2016","102.27","102.55","103.47","100.76","26.96M","-0.63%"
"09/25/2016","102.92","99.49","103.60","97.79","40.03M","3.73%"
"09/18/2016","99.22","98.33","100.75","97.68","31.13M","1.41%"
"09/11/2016","97.84","101.20","102.55","97.53","45.13M","-3.39%"
"09/04/2016","101.27","101.21","104.34","100.97","24.31M","0.34%"
"08/28/2016","100.93","101.24","102.63","99.47","24.71M","-0.38%"
"08/21/2016","101.32","101.75","102.48","100.86","24.87M","-0.98%"
"08/14/2016","102.32","102.61","103.60","101.02","27.58M","0.16%"
"08/07/2016","102.16","100.99","102.33","99.94","25.52M","1.64%"
"07/31/2016","100.51","101.33","102.10","97.91","40.71M","-1.92%"
"07/24/2016","102.48","104.86","105.11","99.85","37.68M","-3.01%"
"07/17/2016","105.66","106.67","106.75","104.87","27.68M","-1.28%"
"07/10/2016","107.03","104.81","107.58","104.80","32.46M","2.16%"
"07/03/2016","104.77","103.50","105.00","102.14","30.68M","0.60%"
"06/26/2016","104.15","101.25","105.00","99.52","38.18M","2.21%"
"06/19/2016","101.90","102.88","104.45","101.17","33.51M","0.32%"
"06/12/2016","101.57","101.50","103.10","98.77","35.72M","-0.40%"
"06/05/2016","101.98","101.34","104.08","100.92","34.43M","1.31%"
"05/29/2016","100.66","102.15","102.28","99.72","24.63M","-1.33%"
"05/22/2016","102.02","99.18","102.37","99.07","23.20M","2.23%"
"05/15/2016","99.79","101.87","102.60","98.52","30.68M","-0.94%"
"05/08/2016","100.74","101.62","102.42","99.08","35.09M","-1.10%"
"05/01/2016","101.86","101.83","103.85","100.39","33.76M","-0.31%"
"04/24/2016","102.18","101.47","104.26","100.61","37.07M","0.17%"
"04/17/2016","102.01","95.76","102.80","95.52","42.54M","4.92%"
"04/10/2016","97.23","96.87","98.27","95.15","34.55M","0.93%"
"04/03/2016","96.33","94.44","96.87","92.43","33.98M","2.20%"
"03/27/2016","94.26","94.90","96.69","92.94","31.35M","-0.62%"
"03/20/2016","94.85","97.02","97.54","92.25","34.07M","-2.91%"
"03/13/2016","97.69","93.57","97.91","92.25","48.99M","3.29%"
"03/06/2016","94.58","87.94","96.14","87.55","68.81M","7.56%"
"02/28/2016","87.93","84.94","88.62","83.07","50.66M","4.24%"
"02/21/2016","84.35","87.87","89.84","82.90","49.55M","-2.49%"
"02/14/2016","86.50","85.23","89.25","83.31","42.64M","1.25%"
"02/07/2016","85.43","81.76","86.70","80.64","65.01M","3.08%"
"01/31/2016","82.88","85.15","86.19","79.85","66.16M","-4.15%"
"01/24/2016","86.47","82.29","86.71","80.80","70.21M","3.51%"
"01/17/2016","83.54","84.17","85.19","75.33","71.14M","-0.16%"
"01/10/2016","83.67","82.85","86.17","79.69","77.70M","1.88%"
"01/03/2016","82.13","89.53","90.11","81.22","61.05M","-8.70%"
"12/27/2015","89.96","90.31","92.58","89.02","25.86M","-2.27%"
"12/20/2015","92.05","90.40","93.95","88.21","38.69M","2.49%"
"12/13/2015","89.81","86.30","94.00","85.41","82.76M","3.90%"
"12/06/2015","86.44","87.48","90.46","84.25","71.17M","-3.65%"
"11/29/2015","89.71","90.64","92.69","86.49","55.15M","-0.73%"
"11/22/2015","90.37","88.65","92.30","88.11","23.41M","1.53%"
"11/15/2015","89.01","87.79","92.75","87.79","39.22M","0.37%"
"11/08/2015","88.68","93.48","94.45","88.19","37.20M","-5.69%"
"11/01/2015","94.03","90.61","98.64","90.48","64.70M","3.47%"
"10/25/2015","90.88","90.87","91.98","86.74","44.42M","-0.39%"
"10/18/2015","91.24","90.36","91.93","89.14","41.66M","-0.05%"
"10/11/2015","91.29","89.86","91.66","87.29","42.45M","1.92%"
"10/04/2015","89.57","82.41","90.40","82.35","72.10M","9.83%"
"09/27/2015","81.55","76.66","81.55","75.28","57.64M","4.95%"
"09/20/2015","77.70","78.30","78.73","75.10","48.42M","-0.05%"
"09/13/2015","77.74","75.52","80.47","74.96","65.47M","2.57%"
"09/06/2015","75.79","77.53","78.20","74.31","43.12M","-1.15%"
"08/30/2015","76.67","80.01","81.08","76.45","72.58M","-4.67%"
"08/23/2015","80.43","70.55","81.20","69.58","108.00M","6.16%"
"08/16/2015","75.76","84.46","84.51","75.71","65.07M","-11.90%"
"08/09/2015","85.99","84.20","87.11","83.60","46.83M","2.67%"
"08/02/2015","83.75","87.28","87.33","82.89","51.16M","-5.35%"
"07/26/2015","88.48","89.86","93.81","88.01","57.20M","-2.34%"
"07/19/2015","90.60","93.30","94.33","90.35","40.91M","-2.74%"
"07/12/2015","93.15","94.31","95.79","92.90","31.38M","-1.33%"
"07/05/2015","94.41","95.06","95.56","93.26","41.38M","-1.52%"
"06/28/2015","95.87","97.50","97.96","95.55","32.40M","-2.77%"
"06/21/2015","98.60","99.83","100.68","97.81","35.64M","-0.87%"
"06/14/2015","99.47","99.45","101.17","98.81","40.85M","-0.40%"
"06/07/2015","99.87","101.29","102.58","99.63","35.02M","-1.69%"
"05/31/2015","101.59","103.47","103.75","100.98","28.61M","-1.37%"
"05/24/2015","103.00","104.22","104.44","102.38","25.64M","-1.80%"
"05/17/2015","104.89","107.50","107.51","104.76","32.11M","-2.91%"
"05/10/2015","108.03","108.65","109.30","106.94","31.94M","-0.57%"
"05/03/2015","108.65","109.38","109.93","106.69","32.82M","-0.36%"
"04/26/2015","109.04","110.34","112.20","108.34","32.88M","-0.76%"
"04/19/2015","109.87","109.57","111.71","109.03","30.40M","0.70%"
"04/12/2015","109.11","107.35","110.94","106.44","30.73M","2.06%"
"04/05/2015","106.91","106.03","109.09","105.22","33.93M","1.55%"
"03/29/2015","105.28","104.97","107.21","104.08","26.90M","0.96%"
"03/22/2015","104.28","107.51","107.69","103.67","35.76M","-2.57%"
"03/15/2015","107.03","101.44","107.26","101.00","46.84M","5.32%"
"03/08/2015","101.62","103.60","105.63","100.66","40.87M","-1.86%"
"03/01/2015","103.55","106.32","106.34","103.17","32.40M","-2.93%"
"02/22/2015","106.68","107.79","108.78","106.57","29.54M","-1.77%"
"02/15/2015","108.60","112.31","112.93","107.24","31.35M","-3.71%"
"02/08/2015","112.78","109.84","112.84","108.09","36.21M","2.89%"
"02/01/2015","109.61","103.98","110.46","102.97","51.17M","6.91%"
"01/25/2015","102.53","107.22","109.35","98.88","59.16M","-4.04%"
"01/18/2015","106.85","104.56","109.12","103.81","34.13M","1.65%"
"01/11/2015","105.12","107.47","107.66","101.83","58.58M","-2.86%"
"01/04/2015","108.21","110.96","111.20","106.48","51.94M","-3.88%"
