"Date","Price","Open","High","Low","Vol.","Change %"
"07/09/2017","44.68","44.45","44.77","44.15","42.64M","0.65%"
"07/02/2017","44.39","45.11","45.27","44.24","35.97M","-1.03%"
"06/25/2017","44.85","45.32","45.51","44.65","47.03M","-0.88%"
"06/18/2017","45.25","45.35","45.87","45.03","49.05M","-0.13%"
"06/11/2017","45.31","45.35","45.48","44.80","69.68M","-0.02%"
"06/04/2017","45.32","45.78","46.06","44.97","54.87M","-1.24%"
"05/28/2017","45.89","45.16","45.89","45.11","48.21M","1.10%"
"05/21/2017","45.39","43.89","45.56","43.81","65.77M","3.39%"
"05/14/2017","43.90","43.46","44.16","43.46","59.11M","0.71%"
"05/07/2017","43.59","43.59","43.91","43.36","44.71M","-0.23%"
"04/30/2017","43.69","43.15","43.84","43.10","53.75M","1.25%"
"04/23/2017","43.15","43.24","43.43","42.82","69.80M","0.19%"
"04/16/2017","43.07","42.79","43.79","42.78","63.06M","0.65%"
"04/09/2017","42.79","42.73","43.08","42.51","41.65M","0.42%"
"04/02/2017","42.61","42.58","42.85","42.27","57.96M","0.40%"
"03/26/2017","42.44","42.11","42.65","42.05","59.64M","0.76%"
"03/19/2017","42.12","42.10","42.70","41.91","65.58M","0.21%"
"03/12/2017","42.03","41.92","42.39","41.83","98.96M","-0.61%"
"03/05/2017","42.29","42.34","42.43","41.74","73.09M","-0.45%"
"02/26/2017","42.48","41.75","42.56","41.59","70.05M","1.68%"
"02/19/2017","41.78","41.20","42.00","41.20","54.33M","1.33%"
"02/12/2017","41.23","40.77","41.36","40.22","119.68M","1.60%"
"02/05/2017","40.58","41.53","42.15","40.55","99.37M","-2.31%"
"01/29/2017","41.54","41.30","41.79","41.20","56.78M","0.22%"
"01/22/2017","41.45","41.31","42.25","41.21","63.15M","0.31%"
"01/15/2017","41.32","40.84","41.44","40.80","48.54M","1.08%"
"01/08/2017","40.88","41.23","41.58","40.69","60.46M","-2.06%"
"01/01/2017","41.74","41.50","41.97","41.28","43.89M","0.68%"
"12/25/2016","41.46","41.56","41.84","41.35","34.33M","-0.34%"
"12/18/2016","41.60","41.69","41.83","41.08","47.32M","-0.34%"
"12/11/2016","41.74","42.00","42.01","41.06","88.43M","-0.62%"
"12/04/2016","42.00","40.34","42.22","40.31","82.21M","4.06%"
"11/27/2016","40.36","41.51","41.79","39.88","84.84M","-2.82%"
"11/20/2016","41.53","40.74","41.70","40.73","41.75M","1.52%"
"11/13/2016","40.91","41.13","41.65","40.85","77.49M","-0.29%"
"11/06/2016","41.03","42.04","42.98","40.63","94.09M","-1.58%"
"10/30/2016","41.69","42.12","42.42","41.69","63.31M","-1.28%"
"10/23/2016","42.23","42.32","43.03","41.90","74.75M","0.24%"
"10/16/2016","42.13","41.73","42.17","41.57","63.48M","1.10%"
"10/09/2016","41.67","41.92","41.99","41.40","61.00M","-0.14%"
"10/02/2016","41.73","42.31","42.34","41.56","52.29M","-1.39%"
"09/25/2016","42.32","42.71","42.76","41.85","69.53M","-0.98%"
"09/18/2016","42.74","42.16","43.01","42.08","47.86M","1.42%"
"09/11/2016","42.14","42.36","43.23","41.88","65.32M","-0.31%"
"09/04/2016","42.27","43.74","43.80","42.27","50.90M","-3.18%"
"08/28/2016","43.66","43.34","43.83","43.08","46.97M","0.78%"
"08/21/2016","43.32","43.94","43.98","43.31","50.26M","-1.37%"
"08/14/2016","43.92","44.10","44.33","43.74","49.84M","-0.25%"
"08/07/2016","44.03","43.43","44.19","43.22","46.61M","1.26%"
"07/31/2016","43.48","43.69","43.83","43.31","58.94M","-0.34%"
"07/24/2016","43.63","45.81","45.83","43.10","92.02M","-4.80%"
"07/17/2016","45.83","45.69","45.84","45.26","41.18M","0.44%"
"07/10/2016","45.63","45.35","45.94","45.11","46.96M","0.55%"
"07/03/2016","45.38","45.16","45.67","44.91","44.11M","0.58%"
"06/26/2016","45.12","43.67","45.41","43.31","72.42M","2.71%"
"06/19/2016","43.93","45.09","45.33","43.82","65.03M","-1.92%"
"06/12/2016","44.79","45.48","45.67","44.38","62.38M","-2.61%"
"06/05/2016","45.99","45.09","46.01","45.08","48.44M","2.11%"
"05/29/2016","45.04","44.98","45.05","44.26","47.98M","0.58%"
"05/22/2016","44.78","44.07","44.96","43.94","52.00M","1.89%"
"05/15/2016","43.95","45.16","45.73","43.94","62.97M","-3.09%"
"05/08/2016","45.35","45.32","45.90","45.17","46.68M","0.07%"
"05/01/2016","45.32","44.57","45.49","44.51","49.71M","1.16%"
"04/24/2016","44.80","44.50","44.96","44.25","59.09M","0.58%"
"04/17/2016","44.54","46.13","46.62","42.87","128.66M","-3.38%"
"04/10/2016","46.10","46.90","47.13","45.68","62.96M","-1.64%"
"04/03/2016","46.87","46.84","46.98","46.16","51.70M","0.09%"
"03/27/2016","46.83","45.56","46.88","45.51","83.10M","2.74%"
"03/20/2016","45.58","45.42","45.87","45.19","43.71M","-0.04%"
"03/13/2016","45.60","45.04","45.91","44.55","90.21M","0.88%"
"03/06/2016","45.20","43.91","45.26","43.81","93.10M","2.47%"
"02/28/2016","44.11","43.17","44.15","42.92","67.09M","2.25%"
"02/21/2016","43.14","43.76","44.18","43.10","72.05M","-1.44%"
"02/14/2016","43.77","43.32","43.77","43.02","49.03M","1.53%"
"02/07/2016","43.11","42.17","43.49","41.90","90.89M","1.58%"
"01/31/2016","42.44","42.60","43.15","42.26","77.12M","-1.12%"
"01/24/2016","42.92","42.24","43.26","41.81","76.77M","2.04%"
"01/17/2016","42.06","41.77","42.24","40.75","66.16M","1.35%"
"01/10/2016","41.50","41.58","42.57","40.93","91.67M","-0.02%"
"01/03/2016","41.51","42.34","42.62","41.41","83.32M","-3.38%"
"12/27/2015","42.96","43.44","43.78","42.87","28.91M","-1.33%"
"12/20/2015","43.54","42.82","43.73","42.46","34.85M","2.45%"
"12/13/2015","42.50","42.31","43.91","41.97","99.16M","0.54%"
"12/06/2015","42.27","43.31","43.44","42.14","68.51M","-2.36%"
"11/29/2015","43.29","43.12","43.48","42.32","71.31M","0.32%"
"11/22/2015","43.15","42.55","43.60","42.53","46.69M","1.70%"
"11/15/2015","42.43","41.43","43.58","41.39","80.82M","2.54%"
"11/08/2015","41.38","41.70","42.20","41.34","50.57M","-1.38%"
"11/01/2015","41.96","42.32","42.39","41.61","57.99M","-0.92%"
"10/25/2015","42.35","42.76","42.90","42.21","83.41M","-1.03%"
"10/18/2015","42.79","41.90","43.85","41.71","105.91M","1.83%"
"10/11/2015","42.02","41.83","42.29","41.54","71.57M","0.00%"
"10/04/2015","42.02","40.45","42.12","40.43","70.54M","4.04%"
"09/27/2015","40.39","39.52","40.47","39.33","88.39M","1.94%"
"09/20/2015","39.62","39.05","40.08","38.51","78.76M","1.64%"
"09/13/2015","38.98","38.22","39.61","37.85","92.96M","2.23%"
"09/06/2015","38.13","38.87","39.21","37.84","55.79M","-1.01%"
"08/30/2015","38.52","39.15","39.45","38.38","79.19M","-2.36%"
"08/23/2015","39.45","37.99","39.47","36.56","132.33M","-0.20%"
"08/16/2015","39.53","41.03","41.53","39.51","77.52M","-4.17%"
"08/09/2015","41.25","41.89","41.99","40.85","50.73M","-1.24%"
"08/02/2015","41.77","40.85","42.25","40.84","69.83M","1.68%"
"07/26/2015","41.08","40.28","41.22","40.16","54.85M","1.58%"
"07/19/2015","40.44","41.35","41.59","40.41","63.64M","-1.96%"
"07/12/2015","41.25","40.56","41.60","40.49","60.73M","2.13%"
"07/05/2015","40.39","39.32","40.58","39.22","68.72M","2.28%"
"06/28/2015","39.49","39.80","39.98","39.12","50.28M","-1.27%"
"06/21/2015","40.00","40.51","40.81","40.00","57.08M","-0.99%"
"06/14/2015","40.40","39.83","40.74","39.57","77.65M","1.10%"
"06/07/2015","39.96","40.10","40.54","39.84","64.61M","-0.35%"
"05/31/2015","40.10","41.36","41.41","40.08","58.84M","-2.10%"
"05/24/2015","40.96","41.12","41.30","40.74","54.08M","-0.61%"
"05/17/2015","41.21","41.49","41.59","41.04","52.73M","-0.75%"
"05/10/2015","41.52","40.98","41.69","40.52","54.12M","1.32%"
"05/03/2015","40.98","40.88","41.17","40.39","58.81M","0.17%"
"04/26/2015","40.91","41.00","41.15","40.28","57.14M","0.05%"
"04/19/2015","40.89","40.42","41.57","40.41","88.62M","1.46%"
"04/12/2015","40.30","40.97","40.97","40.10","60.47M","-1.42%"
"04/05/2015","40.88","40.77","41.61","40.59","60.00M","0.49%"
"03/29/2015","40.68","40.11","40.90","39.94","57.81M","1.50%"
"03/22/2015","40.08","40.64","40.98","39.97","85.10M","-1.40%"
"03/15/2015","40.65","40.00","40.79","39.80","110.81M","1.85%"
"03/08/2015","39.91","41.53","41.55","39.61","78.44M","-3.88%"
"03/01/2015","41.52","43.12","43.28","41.33","67.22M","-4.11%"
"02/22/2015","43.30","41.71","43.66","41.69","77.60M","3.17%"
"02/15/2015","41.97","41.81","42.24","41.47","55.15M","-0.05%"
"02/08/2015","41.99","41.38","43.03","41.04","90.66M","1.30%"
"02/01/2015","41.45","41.21","42.09","40.90","68.24M","0.68%"
"01/25/2015","41.17","43.18","43.23","41.11","73.56M","-4.94%"
"01/18/2015","43.31","42.70","43.83","42.61","54.83M","1.83%"
"01/11/2015","42.53","43.07","43.24","42.07","63.70M","-1.16%"
"01/04/2015","43.03","42.69","43.57","42.08","91.08M","2.11%"
